城市,区,方位,小区名,大小,租赁方式,朝向,月租,计费方式,几室,几厅,几卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,暖气,采暖
北京,海淀,定慧寺,恩济里小区,46,整租,南,6590,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,石佛营,石佛营西里小区,67,整租,南,5800,季付价,2,1,1,随时入住,2年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,定慧寺,恩济里小区,45,整租,南,7160,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,石景山,杨庄,华信大厦宿舍,45,整租,南,3600,NULL,1,1,1,2019815,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,东城,东直门,后永康胡同2号院4号院,41,整租,南,6490,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,旧宫,梅源里小区,58,整租,南,3500,季付价,2,1,1,随时入住,3年以内,需提前预约,低楼层,7,无,NULL,NULL,NULL,NULL,NULL
北京,大兴,瀛海,中国铁建兴盛嘉苑,36,整租,南,3000,季付价,1,1,1,随时入住,3年以内,需提前预约,高楼层,18,无,NULL,NULL,NULL,有,集中供暖
北京,大兴,天宫院南,众美MIMO公馆,31,整租,北,1800,NULL,NULL,NULL,NULL,随时入住,NULL,需提前预约,中楼层,5,无,NULL,商水,商电,无,集中供暖
北京,西城,马连道,马连道北街,51,整租,南,5000,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,双桥,北花园小区,53,整租,南,4500,NULL,1,1,1,201981,NULL,需提前预约,中楼层,29,无,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村,慧忠里,46,整租,西,7203,月付价,1,1,1,随时入住,3~12个月,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,惠新西街,惠新北里1号院,57,整租,南,6100,季付价,1,1,1,随时入住,3年以上,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,北苑,安外北苑2号院,50,整租,北,6660,季付价,2,1,1,随时入住,1年,随时可看,低楼层,4,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,潘家园,松榆里,41,整租,南,5000,季付价,1,1,1,随时入住,3年以上,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,酒仙桥,驼房营南里,50,整租,南,5830,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,西三旗,SOCO公社,47,整租,西,4500,NULL,NULL,NULL,NULL,随时入住,NULL,需提前预约,低楼层,16,有,NULL,商水,商电,有,集中供暖
北京,朝阳,东直门,新源西里东街,36,整租,南,7390,季付价,1,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,新宫,南庭新苑北区,51,整租,东,4000,季付价,1,1,1,201982,2年以内,需提前预约,低楼层,15,有,NULL,民水,民电,有,集中供暖
北京,通州,通州北苑,长城国际,44,整租,东,4190,月付价,1,1,1,随时入住,3~12个月,随时可看,低楼层,22,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,甘露园,康家园,52,整租,南,5500,NULL,2,1,1,2019729,NULL,需提前预约,低楼层,16,有,NULL,民水,民电,无,集中供暖
北京,朝阳,百子湾,美利山,77,整租,西,7460,季付价,1,1,1,随时入住,1年,随时可看,低楼层,24,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,四惠,壹线国际,45,整租,南,7235,月付价,1,1,1,随时入住,3~12个月,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,顺义其它,中海国际公馆,60,整租,东,3000,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,NULL,NULL,NULL,集中供暖
北京,丰台,刘家窑,首开石榴派,37,整租,北,4000,NULL,NULL,NULL,NULL,随时入住,NULL,需提前预约,低楼层,6,有,NULL,民水,商电,无,集中供暖
北京,海淀,双榆树,青云北区,42,整租,南,5700,季付价,1,1,1,随时入住,3年以上,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,劲松,广渠门外大街,48,整租,南,6460,季付价,1,1,1,随时入住,1年,随时可看,中楼层,12,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,卢沟桥,卢沟桥南里,60,整租,西,4893,月付价,2,1,1,随时入住,3~12个月,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,梨园,云景里白瓷砖,97,整租,南,3500,季付价,3,1,1,随时入住,1年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,十八里店,恋日绿岛,55,整租,东,3500,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,16,有,NULL,民水,民电,有,集中供暖
北京,大兴,枣园,滨河西里北区,56,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,7,无,NULL,民水,民电,有,集中供暖
北京,朝阳,潘家园,华威北里,58,整租,南,6890,季付价,2,1,1,随时入住,1年,随时可看,中楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,华威桥,双龙南里,55,整租,南,6390,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,永定门,定安里,63,整租,东,5800,季付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,顺义,后沙峪,蓝星花园,36,整租,西,3300,季付价,1,0,1,随时入住,2年以内,需提前预约,中楼层,11,有,NULL,民水,民电,无,集中供暖
北京,西城,陶然亭,天桥北里,55,整租,西,6300,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,7,无,NULL,民水,民电,有,集中供暖
北京,朝阳,石佛营,炫特嘉园二期,57,整租,南,7090,季付价,1,1,1,随时入住,1年,随时可看,低楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村,安慧里四区,44,整租,南,6590,季付价,1,1,1,随时入住,1年,随时可看,低楼层,20,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,西三旗,育新花园,49,整租,南,4600,季付价,1,1,1,随时入住,3年以上,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,青塔,广安﹒康馨家园,60,整租,南,3800,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,34,无,NULL,民水,民电,有,集中供暖
北京,石景山,古城,古城路小区,27,整租,南,3200,季付价,1,1,1,随时入住,3年以内,需提前预约,高楼层,4,无,NULL,民水,民电,有,集中供暖
北京,昌平,北七家,温泉花园A区,59,整租,东,4030,季付价,2,1,1,随时入住,1年,随时可看,中楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,昌平,北七家,温泉花园A区,62,整租,南,4130,季付价,2,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,西城,白纸坊,建功北里,47,整租,南,3900,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,东城,地安门,菊儿胡同,22,整租,西,4200,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,1,无,NULL,NULL,NULL,NULL,NULL
北京,通州,通州北苑,北苑甲55号院,61,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,西山,京泉馨苑东里,60,整租,西,6060,季付价,1,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,芍药居,芍药居北里,60,整租,北,7655,月付价,2,1,1,随时入住,3~12个月,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村,慧忠里,46,整租,东,5500,季付价,1,1,1,随时入住,2年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,西直门,智慧大厦,37,整租,北,5800,NULL,1,0,1,201981,NULL,需提前预约,中楼层,22,有,NULL,民水,民电,有,集中供暖
北京,石景山,石景山其它,燕山水泥厂,42,整租,南,2500,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,NULL,NULL,NULL,NULL
北京,朝阳,甜水园,甜水园北里,49,整租,西,5200,季付价,1,1,1,随时入住,3年以内,需提前预约,高楼层,18,有,NULL,民水,民电,有,集中供暖
北京,丰台,马家堡,嘉园三里,52,整租,西,4200,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,12,有,NULL,民水,民电,有,集中供暖
北京,海淀,西三旗,建材城西二里,46,整租,南,4000,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,九棵树(家乐福),中泽家园,60,整租,南,2800,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,甜水园,甜水园西里,41,整租,南,5200,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,清河,毛纺厂南小区,60,整租,南,6690,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,田村,西木小区,55,整租,南,6960,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,北关,西潞苑小区,57,整租,南,3630,季付价,1,1,1,随时入住,1年,随时可看,低楼层,4,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,和平里,和平街十四区,56,整租,南,4900,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,大兴,枣园,兴华园,64,整租,南,3500,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,10,有,NULL,民水,民电,有,集中供暖
北京,海淀,五棵松,金沟河2号院,63,整租,东,5200,季付价,2,1,1,随时入住,3年以上,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,东城,崇文门,兴隆都市馨园,23,整租,北,5100,季付价,1,0,1,随时入住,3年以内,需提前预约,高楼层,7,有,NULL,民水,民电,无,集中供暖
北京,通州,北关,西潞苑小区,61,整租,南,3860,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,清河,橡树湾,44,整租,西,6990,季付价,1,1,1,随时入住,1年,随时可看,低楼层,22,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,六里桥,吴家村路10号院,60,整租,西,6660,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,西红门,鸿坤理想城四期,58,整租,东,3300,季付价,1,1,1,随时入住,2年以内,需提前预约,中楼层,18,无,NULL,NULL,NULL,有,自采暖
北京,大兴,观音寺,海悦公馆,40,整租,北,2900,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,24,有,NULL,NULL,NULL,有,集中供暖
北京,海淀,西三旗,新康园,109,整租,南,6200,NULL,3,1,1,随时入住,NULL,需提前预约,高楼层,32,有,NULL,民水,民电,有,集中供暖
北京,东城,东四,石桥东巷,14,整租,西,4000,季付价,1,1,1,随时入住,3年以上,需提前预约,低楼层,1,无,NULL,民水,民电,无,自采暖
北京,朝阳,农展馆,麦子店街,40,整租,南,6690,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,草桥,玺萌鹏苑,34,整租,北,5290,季付价,1,1,1,随时入住,1年,随时可看,中楼层,24,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,马坡,香悦四季,33,整租,北,2790,季付价,1,1,1,随时入住,1年,随时可看,中楼层,15,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,北苑,华贸城,55,整租,南,5700,NULL,1,1,1,2019730,NULL,需提前预约,低楼层,28,有,NULL,民水,民电,无,自采暖
北京,丰台,旧宫,万源南里,45,整租,南,3200,NULL,1,1,1,2019731,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,定福庄,美然动力A2区,39,整租,北,4500,NULL,1,0,1,随时入住,NULL,需提前预约,中楼层,14,有,NULL,民水,民电,有,集中供暖
北京,朝阳,酒仙桥,大山子南里,52,整租,南,6200,季付价,2,1,1,201994,3年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,红庙,红庙北里,49,整租,南,7390,季付价,2,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,亚运村,安慧北里逸园,50,整租,南,6760,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,奥林匹克公园,奶牛厂宿舍,43,整租,南,4300,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,4,无,NULL,民水,民电,无,集中供暖
北京,石景山,老山,老山西里,50,整租,南,4200,NULL,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,九棵树(家乐福),蓝调沙龙西区,47,整租,南,3400,季付价,1,0,1,随时入住,3年以上,需提前预约,高楼层,15,有,NULL,民水,民电,有,集中供暖
北京,海淀,牡丹园,塔院小区,41,整租,南,5800,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,玉泉营,新村二里,56,整租,南,4000,季付价,2,1,1,2019731,3年以上,只能周末看房,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,清河,强佑清河新城,56,整租,东,5800,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,27,有,NULL,民水,民电,有,集中供暖
北京,海淀,海淀北部新区,温泉路45号院,44,整租,南,3800,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,无,集中供暖
北京,朝阳,十里堡,京棉新城,58,整租,东,6760,季付价,1,1,1,随时入住,1年,随时可看,中楼层,32,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,工体,东直门外大街(朝阳）,42,整租,南,7430,季付价,1,1,1,随时入住,1年,随时可看,低楼层,16,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,梨园,当代名筑,42,整租,北,4090,季付价,1,1,1,随时入住,1年,随时可看,低楼层,12,NULL,NULL,NULL,NULL,NULL,NULL
北京,石景山,鲁谷,玉泉路甲65号院,44,整租,东,4500,NULL,1,1,1,随时入住,NULL,一般下班后可看,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,七里庄,东大街,58,整租,南,4500,季付价,2,1,1,随时入住,NULL,需提前预约,中楼层,5,无,NULL,NULL,NULL,NULL,NULL
北京,石景山,杨庄,西现代城,52,整租,西,4200,NULL,1,0,1,随时入住,NULL,需提前预约,高楼层,22,有,NULL,民水,民电,有,集中供暖
北京,朝阳,首都机场,南平里,58,整租,南,4000,NULL,2,1,1,2019826,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,红庙,呼家楼新街大院,45,整租,南,7590,季付价,2,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,黄村中,黄村西里,43,整租,南,3990,季付价,2,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,黄村中,黄村西里,46,整租,北,3990,季付价,2,1,1,随时入住,1年,随时可看,中楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,常营,北京新天地一期,63,整租,北,5300,NULL,2,1,1,随时入住,NULL,一般下班后可看,高楼层,28,有,NULL,民水,民电,有,集中供暖
北京,通州,武夷花园,富力运河十号,130,整租,南,2500,NULL,1,2,1,随时入住,NULL,需提前预约,高楼层,30,无,NULL,民水,民电,有,集中供暖
北京,西城,广安门,荣丰2008,30,整租,北,4000,NULL,1,0,1,随时入住,NULL,需提前预约,高楼层,26,有,NULL,民水,民电,有,集中供暖
北京,朝阳,朝阳公园,南十里居,54,整租,南,6300,季付价,2,1,1,201981,3年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,大兴,黄村中,黄村西里,45,整租,南,3990,季付价,2,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,西城,马连道,红莲中里,58,整租,东,6330,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,昌平,沙河,北街家园六区,61,整租,南,4360,季付价,2,1,1,随时入住,1年,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,天宫院,保利春天里,59,整租,南,3300,NULL,1,1,1,随时入住,NULL,一般下班后可看,高楼层,25,有,NULL,民水,民电,有,自采暖
北京,朝阳,十里河,周庄嘉园三期,55,整租,南,4800,半年付价,1,1,1,2019730,2年以内,需提前预约,低楼层,28,有,NULL,民水,民电,有,集中供暖
北京,丰台,玉泉营,郑王坟141号院,42,整租,南,3900,NULL,1,1,1,2019830,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,科技园区,宝隆温泉公寓,53,整租,北,4500,季付价,2,1,1,2019817,1年以内,需提前预约,低楼层,31,有,NULL,民水,民电,有,集中供暖
北京,丰台,角门,角门东里,44,整租,东,5330,季付价,1,1,1,随时入住,1年,随时可看,中楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,昌平,鼓楼大街,永安里小区,65,整租,西,4190,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,新宫,南庭新苑北区,50,整租,西,4100,季付价,1,1,1,2019728,2年以内,需提前预约,高楼层,15,有,NULL,民水,民电,有,集中供暖
北京,东城,东四,门楼胡同,73,整租,西,5200,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,1,无,NULL,民水,民电,无,自采暖
北京,海淀,小西天,北三环中路46号院,38,整租,南,5900,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,12,有,NULL,民水,民电,有,集中供暖
北京,大兴,旧宫,宇航小区,76,整租,南,2900,季付价,2,1,1,随时入住,3年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,太平桥,威尔夏大道,35,整租,南,5240,月付价,1,1,1,随时入住,3~12个月,随时可看,中楼层,8,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,李桥,樱花园一区,66,整租,南,2600,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,7,无,NULL,民水,民电,有,自采暖
北京,海淀,清河,宝盛北里,62,整租,南,6690,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,马连洼,兰园,50,整租,南,5300,季付价,1,1,1,2019731,1年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,玉泉营,新村二里,64,整租,南,3900,季付价,2,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,朝阳门外,雅宝里,58,整租,东,6000,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,立水桥,城建集团家属楼,41,整租,南,4200,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,顺义,顺义城,建新北区,59,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,5,无,NULL,民水,民电,有,集中供暖
北京,东城,和平里,地坛北里,31,整租,南,6390,季付价,1,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
